time,KE
0.1,1.836984090078733e-08
0.2,2.0365421621604586e-09
0.30000000000000004,7.833062272230226e-10
0.4,5.053506751534463e-10
0.5,3.587308798423722e-10
0.6,2.712122985089572e-10
0.7000000000000001,2.1445520050803748e-10
0.8,1.753546808979559e-10
0.9,1.4716125830181008e-10
1.0,1.260994972130833e-10
1.1,1.099157851468198e-10
1.2000000000000002,9.719338222362756e-11
1.3000000000000003,8.700312051623379e-11
1.4000000000000001,7.871386724230617e-11
1.5000000000000002,7.188382894628887e-11
1.6,6.619570060140566e-11
1.7000000000000002,6.141610880990013e-11
1.8000000000000003,5.736970544470857e-11
1.9000000000000001,5.3922180726540544e-11
2.0,5.096884519599866e-11
2.1,4.842674798944216e-11
2.2,4.622925650171729e-11
2.3000000000000003,4.4322118037657517e-11
2.4000000000000004,4.2660769926061695e-11
2.5000000000000004,4.1208167628656736e-11
2.6,3.993334348026937e-11
2.7,3.8810231965158685e-11
2.8000000000000003,3.781676898697884e-11
2.9000000000000004,3.693418553800155e-11
3.0000000000000004,3.6146449038855476e-11
3.1,3.543979117154131e-11
3.2,3.4802313695083316e-11
3.3000000000000003,3.422365839055964e-11
3.4000000000000004,3.3694742214405046e-11
3.5000000000000004,3.320755694745847e-11
3.6,3.275501205903234e-11
3.7,3.2330819947887545e-11
3.8000000000000003,3.192941533707253e-11
3.9000000000000004,3.154594544585608e-11
4.0,3.117620004285507e-11
4.1,3.081659675335885e-11
4.2,3.046414338615415e-11
4.3,3.01163941567951e-11
4.3999999999999995,2.977140097943987e-11
4.5,2.942765689242133e-11
4.6,2.9084048033778178e-11
4.7,2.8739803883150737e-11
4.8,2.8394446282882408e-11
4.9,2.804774786038443e-11
5.0,2.769969966996352e-11
5.1,2.7350434808447052e-11
5.2,2.700019101529874e-11
5.3,2.664924796888693e-11
5.4,2.6297877944381276e-11
5.5,2.5946272900919316e-11
5.6,2.5594601170183902e-11
5.7,2.5242910177384408e-11
5.8,2.4891207409392044e-11
5.9,2.4539503957353047e-11
6.0,2.4187820118632745e-11
6.1,2.383625763596155e-11
6.2,2.3484985976240253e-11
6.3,2.313427808180906e-11
6.4,2.278448038081996e-11
6.5,2.2436003560637214e-11
6.6,2.2089312662394087e-11
6.7,2.1744897122714558e-11
6.8,2.1403278319084295e-11
6.9,2.1064992170192355e-11
7.0,2.0730600267620163e-11
7.1,2.0400693998438676e-11
7.2,2.0075881809616638e-11
7.3,1.975679992281844e-11
7.4,1.9444094924492664e-11
7.5,1.9138414228433988e-11
7.6,1.884034812310919e-11
7.7,1.8550442498169307e-11
7.8,1.8269144812219073e-11
7.9,1.799679648353394e-11
8.0,1.7733588819287623e-11
8.1,1.747957786484989e-11
8.2,1.723470733581079e-11
8.3,1.6998776049492465e-11
8.4,1.6771489905199626e-11
8.5,1.6552479525356983e-11
8.6,1.6341323047657588e-11
8.7,1.6137579829092318e-11
8.8,1.5940816231672825e-11
8.9,1.5750617002613104e-11
9.0,1.5566603639271458e-11
9.1,1.5388426974803362e-11
9.2,1.5215757184522494e-11
9.3,1.5048265157330408e-11
9.4,1.4885597945738737e-11
9.5,1.472735731959112e-11
9.6,1.457307676434733e-11
9.700000000000001,1.4422212237761593e-11
9.8,1.4274142593078437e-11
9.9,1.4128176998596772e-11
10.0,1.398357757601488e-11
10.1,1.3839589455244911e-11
10.200000000000001,1.3695478988224796e-11
10.3,1.3550564701833214e-11
10.4,1.340425064886477e-11
10.5,1.3256037162414528e-11
10.6,1.3105533881083354e-11
10.700000000000001,1.2952453125073021e-11
10.8,1.2796601616366327e-11
10.9,1.2637873725334227e-11
11.0,1.2476248733617982e-11
11.1,1.2311788929683025e-11
11.200000000000001,1.2144644636929182e-11
11.3,1.1975054638932059e-11
11.4,1.1803349545016993e-11
11.5,1.1629947864108617e-11
11.6,1.1455364186160111e-11
11.700000000000001,1.1280189234464984e-11
11.8,1.1105091546627626e-11
11.9,1.0930798265377331e-11
12.0,1.0758083210092092e-11
12.1,1.0587730434426088e-11
12.200000000000001,1.0420509448715472e-11
12.3,1.0257145239066566e-11
12.4,1.0098300446077447e-11
12.5,9.944545801527965e-12
12.6,9.796358113425541e-12
12.700000000000001,9.654111191217895e-12
12.8,9.51806551373793e-12
12.9,9.38838084163341e-12
13.0,9.2651187363294e-12
13.1,9.148243752937754e-12
13.200000000000001,9.037636674562818e-12
13.3,8.933099539167005e-12
13.4,8.83437134863188e-12
13.5,8.741133977646931e-12
13.6,8.653027993494619e-12
13.700000000000001,8.569660168188844e-12
13.8,8.49062436332853e-12
13.9,8.41550173152509e-12
14.0,8.34388769654345e-12
14.1,8.275391472692868e-12
14.200000000000001,8.20967421870638e-12
14.3,8.146417813750728e-12
14.4,8.085346197451873e-12
14.5,8.02624110368037e-12
14.6,7.96889288588012e-12
14.700000000000001,7.913120048659352e-12
14.8,7.858751213662344e-12
14.9,7.805626875891628e-12
15.0,7.753603502933559e-12
15.1,7.702544427094731e-12
15.200000000000001,7.652334928672104e-12
15.3,7.602876068970842e-12
15.4,7.554089421434824e-12
15.5,7.505905896778211e-12
15.6,7.458263146508994e-12
15.700000000000001,7.411106833574782e-12
15.8,7.364374174557622e-12
15.9,7.317999718419476e-12
16.0,7.271905497560903e-12
16.1,7.226000586245999e-12
16.200000000000003,7.180180064860317e-12
16.3,7.134326251406836e-12
16.400000000000002,7.088310762298577e-12
16.500000000000004,7.041993022193531e-12
16.6,6.995223614719784e-12
16.700000000000003,6.9478515840858656e-12
16.8,6.899734106899978e-12
16.900000000000002,6.850719187371422e-12
17.000000000000004,6.800674176686183e-12
17.1,6.749475385457553e-12
17.200000000000003,6.697019571926233e-12
17.3,6.643244232181964e-12
17.400000000000002,6.588100818269495e-12
17.500000000000004,6.531573315091566e-12
17.6,6.4736790173093074e-12
17.700000000000003,6.414485237474662e-12
17.8,6.35408258964844e-12
17.900000000000002,6.292611901452641e-12
18.000000000000004,6.2302573128164315e-12
18.1,6.167248490421023e-12
18.200000000000003,6.103852504271908e-12
18.3,6.0403647477064905e-12
18.400000000000002,5.977095703414198e-12
18.500000000000004,5.914354348240687e-12
18.6,5.852436170716333e-12
18.700000000000003,5.79161030795704e-12
18.8,5.7321091868474755e-12
18.900000000000002,5.674122518510473e-12
19.000000000000004,5.6177938254628e-12
19.1,5.563218274027371e-12
19.200000000000003,5.510443327969757e-12
19.300000000000004,5.459472702746593e-12
