time,KE
0.02,5.388823056823993e-09
0.04,5.974355771970862e-10
0.06,2.3798157066238023e-10
0.08,1.5366626760183735e-10
0.1,1.0903492727676138e-10
0.12000000000000001,8.228632229564304e-11
0.13999999999999999,6.485863955817021e-11
0.16,5.27889660505287e-11
0.18,4.4034394139286693e-11
0.19999999999999998,3.745102817501998e-11
0.22,3.2355294169644536e-11
0.24,2.8316773430715692e-11
0.26,2.505259578392105e-11
0.28,2.237011514970694e-11
0.30000000000000004,2.0134122055822866e-11
0.32,1.8247243509355474e-11
0.34,1.6637775438655658e-11
0.36000000000000004,1.5251878795499257e-11
0.38,1.404842993709388e-11
0.4,1.29955363811255e-11
0.42000000000000004,1.2068126462666673e-11
0.44,1.1246248547212872e-11
0.46,1.0513849387766219e-11
0.48000000000000004,9.857882438652274e-12
0.5,9.267647455480553e-12
0.52,8.734294851575722e-12
0.54,8.250449158851566e-12
0.56,7.809919760361506e-12
0.5800000000000001,7.407476368209462e-12
0.6,7.038673088593559e-12
0.62,6.699709337112223e-12
0.64,6.3873189793989304e-12
0.66,6.09868129009937e-12
0.68,5.831348922603876e-12
0.7000000000000001,5.583189247672847e-12
0.7200000000000001,5.352336278370395e-12
0.74,5.1371510374903186e-12
0.76,4.936188700771688e-12
0.78,4.74817121576381e-12
0.8,4.571964368579536e-12
0.8200000000000001,4.406558486005178e-12
0.8400000000000001,4.251052123705309e-12
0.86,4.104638220175765e-12
0.88,3.966592296004586e-12
0.9,3.836262357788207e-12
0.92,3.713060228728445e-12
0.9400000000000001,3.5964540783674745e-12
0.9600000000000001,3.485961964029003e-12
0.98,3.3811462291855184e-12
1.0,3.281608630217876e-12
1.02,3.1869860843806717e-12
1.04,3.0969469494280812e-12
1.06,3.0111877596850742e-12
1.08,2.9294303551093397e-12
1.1,2.8514193497623867e-12
1.12,2.776919894241542e-12
1.1400000000000001,2.7057156933600244e-12
1.1600000000000001,2.6376072460982453e-12
1.18,2.572410279542739e-12
1.2,2.5099543525161157e-12
1.22,2.4500816081519672e-12
1.24,2.3926456572355566e-12
1.26,2.3375105768484164e-12
1.28,2.284550010755967e-12
1.3,2.2336463597968055e-12
1.32,2.184690052046277e-12
1.34,2.137578883828423e-12
1.36,2.0922174237196103e-12
1.3800000000000001,2.048516472776251e-12
1.4000000000000001,2.006392574848456e-12
1.4200000000000002,1.9657675717660043e-12
1.44,1.9265681987053308e-12
1.46,1.888725715582912e-12
1.48,1.852175570834038e-12
1.5,1.8168570943531844e-12
1.52,1.7827132166794082e-12
1.54,1.749690211905689e-12
1.56,1.7177374620039758e-12
1.58,1.6868072405467962e-12
1.6,1.6568545139861808e-12
1.62,1.6278367588919785e-12
1.6400000000000001,1.5997137936575289e-12
1.6600000000000001,1.5724476233974879e-12
1.6800000000000002,1.5460022968206176e-12
1.7,1.5203437740542247e-12
1.72,1.4954398044379522e-12
1.74,1.4712598134582756e-12
1.76,1.4477747980113352e-12
1.78,1.4249572293010422e-12
1.8,1.402780962778375e-12
1.82,1.3812211544377177e-12
1.84,1.3602541830835122e-12
1.86,1.339857577980469e-12
1.8800000000000001,1.3200099515206966e-12
1.9000000000000001,1.3006909364714505e-12
1.9200000000000002,1.281881127472609e-12
1.94,1.26356202644828e-12
1.96,1.245715991619355e-12
1.98,1.228326189871003e-12
2.0,1.2113765521964217e-12
2.02,1.1948517320077113e-12
2.04,1.178737066095334e-12
2.06,1.1630185380414414e-12
2.08,1.1476827439208186e-12
2.1,1.1327168601136248e-12
2.12,1.1181086130888385e-12
2.14,1.103846251018984e-12
2.16,1.0899185170986571e-12
2.18,1.0763146244521475e-12
2.2,1.0630242325147158e-12
2.22,1.0500374247977182e-12
2.24,1.0373446879470968e-12
2.2600000000000002,1.0249368919928714e-12
2.2800000000000002,1.012805271729188e-12
2.3000000000000003,1.0009414091479317e-12
2.3200000000000003,9.89337216849549e-13
2.34,9.779849223782004e-13
2.36,9.668770534180156e-13
2.38,9.5600642379923e-13
2.4,9.453661202655038e-13
2.42,9.349494899360708e-13
2.44,9.247501284623177e-13
2.46,9.147618687949976e-13
2.48,9.049787705389068e-13
2.5,8.953951098756422e-13
2.52,8.860053699989672e-13
2.54,8.768042320340024e-13
2.56,8.677865664437437e-13
2.58,8.589474248440026e-13
2.6,8.502820322458676e-13
2.62,8.417857796831458e-13
2.64,8.334542172026284e-13
2.66,8.252830471976183e-13
2.68,8.172681180763801e-13
2.7,8.094054182245958e-13
2.72,8.016910702782783e-13
2.74,7.941213256499858e-13
2.7600000000000002,7.866925593314551e-13
2.7800000000000002,7.794012649375415e-13
2.8000000000000003,7.722440499781665e-13
2.8200000000000003,7.652176313570898e-13
2.84,7.583188310843483e-13
2.86,7.51544572169607e-13
2.88,7.448918747153346e-13
2.9,7.383578521932082e-13
2.92,7.319397078778015e-13
2.94,7.256347314412324e-13
2.96,7.194402957053759e-13
2.98,7.133538535331302e-13
3.0,7.073729348609734e-13
3.02,7.014951438559067e-13
3.04,6.957181561981131e-13
3.06,6.900397164804221e-13
3.08,6.844576357184647e-13
3.1,6.78969788967359e-13
3.12,6.735741130372574e-13
3.14,6.682686043050506e-13
3.16,6.63051316616274e-13
3.18,6.57920359271407e-13
3.2,6.528738951007255e-13
3.22,6.479101386089871e-13
3.24,6.430273541984328e-13
3.2600000000000002,6.382238544623534e-13
3.2800000000000002,6.334979985457401e-13
3.3000000000000003,6.288481905688052e-13
3.3200000000000003,6.242728781127919e-13
3.3400000000000003,6.19770550763864e-13
3.36,6.153397387115231e-13
3.38,6.10979011401222e-13
3.4,6.066869762361228e-13
3.42,6.024622773274564e-13
3.44,5.983035942913753e-13
3.46,5.942096410888947e-13
3.48,5.901791649083523e-13
3.5,5.862109450869938e-13
3.52,5.823037920719782e-13
3.54,5.784565464177968e-13
3.56,5.746680778191506e-13
3.58,5.709372841767367e-13
3.6,5.6726309069392e-13
3.62,5.63644449009037e-13
3.64,5.600803363529703e-13
3.66,5.565697547355255e-13
3.68,5.531117301628639e-13
3.7,5.497053118766931e-13
3.72,5.463495716226735e-13
3.74,5.430436029414612e-13
3.7600000000000002,5.397865204802988e-13
3.7800000000000002,5.365774593364472e-13
3.8000000000000003,5.334155744104079e-13
3.8200000000000003,5.303000397917247e-13
3.8400000000000003,5.272300481554611e-13
3.86,5.242048101864421e-13
3.88,5.212235540176371e-13
3.9,5.182855246897728e-13
3.92,5.153899836259795e-13
3.94,5.125362081265018e-13
3.96,5.097234908801525e-13
3.98,5.069511394922685e-13
4.0,5.042184760253264e-13
4.02,5.015248365592522e-13
4.04,4.988695707649704e-13
4.06,4.962520414920618e-13
4.08,4.936716243730159e-13
4.1,4.911277074371008e-13
4.119999999999999,4.886196907421399e-13
4.14,4.861469860171041e-13
4.159999999999999,4.837090163181468e-13
4.18,4.813052156965371e-13
4.199999999999999,4.789350288796656e-13
4.22,4.765979109630084e-13
4.239999999999999,4.742933271156381e-13
4.26,4.72020752293524e-13
4.279999999999999,4.697796709664424e-13
4.3,4.675695768565334e-13
4.319999999999999,4.653899726835346e-13
4.34,4.632403699237365e-13
4.359999999999999,4.611202885783926e-13
4.38,4.59029256948961e-13
4.3999999999999995,4.569668114261127e-13
4.42,4.549324962842724e-13
4.4399999999999995,4.5292586348709784e-13
4.46,4.5094647250089117e-13
4.4799999999999995,4.489938901168818e-13
4.5,4.4706769028180457e-13
4.52,4.451674539349191e-13
4.54,4.432927688556533e-13
4.56,4.414432295155515e-13
4.58,4.3961843694076856e-13
4.6,4.3781799857771216e-13
4.62,4.3604152816857006e-13
4.64,4.3428864563348514e-13
4.659999999999999,4.325589769557785e-13
4.68,4.3085215407646526e-13
4.699999999999999,4.2916781479305005e-13
4.72,4.275056026643105e-13
4.739999999999999,4.2586516692011954e-13
4.76,4.2424616237608895e-13
4.779999999999999,4.226482493538685e-13
