time,KE
0.1,1.837109667154191e-08
0.2,2.036683889932395e-09
0.30000000000000004,7.833623889406351e-10
0.4,5.053868448270764e-10
0.5,3.5875541423811367e-10
0.6,2.7122870579915545e-10
0.7000000000000001,2.144650891532882e-10
0.8,1.7535891476400992e-10
0.9,1.4716042202978665e-10
1.0,1.2609387138577927e-10
1.1,1.0990569030469237e-10
1.2000000000000002,9.717902565455877e-11
1.3000000000000003,8.698468814601124e-11
1.4000000000000001,7.869138914352648e-11
1.5000000000000002,7.185733640724785e-11
1.6,6.616511459345738e-11
1.7000000000000002,6.138129021406749e-11
1.8000000000000003,5.733053779595943e-11
1.9000000000000001,5.3878626685638003e-11
2.0,5.092083767992173e-11
2.1,4.8374205010157934e-11
2.2,4.617205536184666e-11
2.3000000000000003,4.426014362761171e-11
2.4000000000000004,4.259381338735202e-11
2.5000000000000004,4.1135964464104335e-11
2.6,3.985566280392015e-11
2.7,3.872679114200824e-11
2.8000000000000003,3.7727342418299425e-11
2.9000000000000004,3.683861135063472e-11
3.0000000000000004,3.604463635504137e-11
3.1,3.533177262948421e-11
3.2,3.468829644569816e-11
3.3000000000000003,3.4104058209780435e-11
3.4000000000000004,3.357026481169399e-11
3.5000000000000004,3.307917371634148e-11
3.6,3.2623978257134246e-11
3.7,3.219863148278896e-11
3.8000000000000003,3.179771963811926e-11
3.9000000000000004,3.141642342759699e-11
4.0,3.1050433529052587e-11
4.1,3.0695916783420764e-11
4.2,3.0349498097932276e-11
4.3,3.000830049989122e-11
4.3999999999999995,2.9669940884380155e-11
4.5,2.933248305388801e-11
4.6,2.8994487803508975e-11
4.7,2.865495492728816e-11
4.8,2.8313316915101722e-11
4.9,2.7969350236992006e-11
5.0,2.7623154421766443e-11
5.1,2.727501138312632e-11
5.2,2.692532642230234e-11
5.3,2.657456104128264e-11
5.4,2.6223133851691318e-11
5.5,2.5871423496047716e-11
5.6,2.551970051766767e-11
5.7,2.5168126391598924e-11
5.8,2.4816847526037847e-11
5.9,2.4465947158437874e-11
6.0,2.4115510929850273e-11
6.1,2.376565966546085e-11
6.2,2.3416565660141614e-11
6.3,2.306843688975975e-11
6.4,2.2721559027918498e-11
6.5,2.2376260769461495e-11
6.6,2.2032930304437034e-11
6.7,2.169196339102836e-11
6.8,2.135380173268611e-11
6.9,2.1018938320348485e-11
7.0,2.0687882589301437e-11
7.1,2.0361193860026428e-11
7.2,2.0039458242475527e-11
7.3,1.972330323605224e-11
7.4,1.9413330839848677e-11
7.5,1.9110179946118492e-11
7.6,1.881442322977123e-11
7.7,1.8526593372014057e-11
7.8,1.824708551801013e-11
7.9,1.7976252594835592e-11
8.0,1.7714256520869377e-11
8.1,1.7461172390568265e-11
8.2,1.72169404206612e-11
8.3,1.6981383174463703e-11
8.4,1.6754258855816338e-11
8.5,1.6535244008459566e-11
8.6,1.6323984831727994e-11
8.7,1.6120105652757862e-11
8.8,1.592324013473481e-11
8.9,1.5733027262651496e-11
9.0,1.5549130742567182e-11
9.1,1.5371223214748307e-11
9.2,1.5198981997653405e-11
9.3,1.5032072779996075e-11
9.4,1.4870127592933395e-11
9.5,1.4712728008252294e-11
9.6,1.4559372445138437e-11
9.700000000000001,1.4409500328948056e-11
9.8,1.426247576739708e-11
9.9,1.4117596701476541e-11
10.0,1.3974113163261375e-11
10.1,1.3831265149345316e-11
10.200000000000001,1.3688328236672209e-11
10.3,1.3544624872004778e-11
10.4,1.339954797556035e-11
10.5,1.3252597097430007e-11
10.6,1.3103372128274193e-11
10.700000000000001,1.2951560071929326e-11
10.8,1.2796978382393371e-11
10.9,1.263950415228706e-11
11.0,1.247909623477353e-11
11.1,1.231581214022321e-11
11.200000000000001,1.2149755634608575e-11
11.3,1.1981140908515398e-11
11.4,1.1810260930921025e-11
11.5,1.1637521457271716e-11
11.6,1.1463419068157171e-11
11.700000000000001,1.128856972400913e-11
11.8,1.1113676416339566e-11
11.9,1.09395001565333e-11
12.0,1.0766850843290756e-11
12.1,1.0596569747581272e-11
12.200000000000001,1.0429469796250743e-11
12.3,1.0266310886501256e-11
12.4,1.0107783533270827e-11
12.5,9.954481593248893e-12
12.6,9.806914958841927e-12
12.700000000000001,9.665444852750096e-12
12.8,9.530347959666882e-12
12.9,9.401787745619191e-12
13.0,9.27982544500954e-12
13.1,9.16443298088071e-12
13.200000000000001,9.055483854410218e-12
13.3,8.95278524584652e-12
13.4,8.856065707774227e-12
13.5,8.76499848947837e-12
13.6,8.67920045717225e-12
13.700000000000001,8.598254626194212e-12
13.8,8.521718745972863e-12
13.9,8.449140092787255e-12
14.0,8.380074645595873e-12
14.1,8.314082282950757e-12
14.200000000000001,8.250771860942042e-12
14.3,8.189777302566297e-12
14.4,8.130764723350662e-12
14.5,8.07345200235769e-12
14.6,8.0175954859668e-12
14.700000000000001,7.962984990489244e-12
14.8,7.90945619802225e-12
14.9,7.856860768910588e-12
15.0,7.805088802551909e-12
15.1,7.75405213086203e-12
15.200000000000001,7.70368278392226e-12
15.3,7.65392680193257e-12
15.4,7.60473900156913e-12
15.5,7.5560698329517e-12
15.6,7.507885796153412e-12
15.700000000000001,7.460133384506688e-12
