time,KE
0.02,1.2669639655280439e-08
0.04,1.4046028589265812e-09
0.06,5.594920835360336e-10
0.08,3.612636767661033e-10
0.1,2.563358987320592e-10
0.12000000000000001,1.9345164487921188e-10
0.13999999999999999,1.524812883846256e-10
0.16,1.2410771147826464e-10
0.18,1.0352791142182276e-10
0.19999999999999998,8.805253721630102e-11
0.22,7.607448676514851e-11
0.24,6.658184099268964e-11
0.26,5.890957427870662e-11
0.28,5.260478093367279e-11
0.30000000000000004,4.7349589954793144e-11
0.32,4.2915084206369496e-11
0.34,3.913269403928314e-11
0.36000000000000004,3.5875850116380466e-11
0.38,3.3047876573936883e-11
0.4,3.0573799539138235e-11
0.42000000000000004,2.8394680423541268e-11
0.44,2.6463617398440324e-11
0.46,2.4742873345426204e-11
0.48000000000000004,2.3201779534176865e-11
0.5,2.181518305653649e-11
0.52,2.0562281597767524e-11
0.54,1.942573822223822e-11
0.56,1.83910013316448e-11
0.5800000000000001,1.7445776834538633e-11
0.6,1.6579614545870205e-11
0.62,1.5783581215571548e-11
0.64,1.5049999915727077e-11
0.66,1.4372240720209293e-11
0.68,1.3744551372655076e-11
0.7000000000000001,1.3161919388401951e-11
0.7200000000000001,1.261995903820529e-11
0.74,1.211481818170448e-11
0.76,1.1643101032613562e-11
0.78,1.1201803791654366e-11
0.8,1.078826073705992e-11
0.8200000000000001,1.0400098863880986e-11
0.8400000000000001,1.0035199540600483e-11
0.86,9.691665961083436e-12
0.88,9.367795409909496e-12
0.9,9.062055527113513e-12
0.92,8.773063934580714e-12
0.9400000000000001,8.499570675758696e-12
0.9600000000000001,8.240443036014976e-12
0.98,7.99465237719446e-12
1.0,7.761262684152268e-12
1.02,7.53942057109783e-12
1.04,7.328346538836848e-12
1.06,7.1273273035509544e-12
1.08,6.935709050218849e-12
1.1,6.752891483380068e-12
1.12,6.578322569696623e-12
1.1400000000000001,6.4114938786407046e-12
1.1600000000000001,6.251936448624984e-12
1.18,6.099217105077503e-12
1.2,5.95293518083788e-12
1.22,5.812719584768208e-12
1.24,5.6782261780983766e-12
1.26,5.54913542204486e-12
1.28,5.425150263870144e-12
1.3,5.305994234898028e-12
1.32,5.1914097360688235e-12
1.34,5.081156489219743e-12
1.36,4.975010137288364e-12
1.3800000000000001,4.8727609759531715e-12
1.4000000000000001,4.7742128034174536e-12
1.4200000000000002,4.679181874997115e-12
1.44,4.58749595251467e-12
1.46,4.498993438329188e-12
1.48,4.413522585261495e-12
1.5,4.330940774877795e-12
1.52,4.251113857752148e-12
1.54,4.173915549043885e-12
1.56,4.099226875203917e-12
1.58,4.026935664461327e-12
1.6,3.956936080538971e-12
1.62,3.889128192667144e-12
1.6400000000000001,3.823417579956518e-12
1.6600000000000001,3.759714966478128e-12
1.6800000000000002,3.6979358848075985e-12
1.7,3.638000364705643e-12
1.72,3.5798326463619018e-12
1.74,3.5233609134196505e-12
1.76,3.468517047310077e-12
1.78,3.4152363980805712e-12
1.8,3.3634575728733834e-12
1.82,3.3131222385219663e-12
1.84,3.26417493852256e-12
1.86,3.2165629227503965e-12
1.8800000000000001,3.1702359888845894e-12
1.9000000000000001,3.1251463350630538e-12
1.9200000000000002,3.081248419550629e-12
1.94,3.0384988360504356e-12
1.96,2.9968561907525663e-12
1.98,2.956280991106906e-12
2.0,2.91673554031133e-12
2.02,2.878183839356592e-12
2.04,2.8405914946788107e-12
2.06,2.8039256323922672e-12
2.08,2.7681548169973447e-12
2.1,2.733248975645834e-12
2.12,2.6991793268725974e-12
2.14,2.6659183128882557e-12
2.16,2.633439539553556e-12
2.18,2.601717712985311e-12
2.2,2.5707285865945845e-12
2.22,2.5404489080933333e-12
2.24,2.51085636991861e-12
2.2600000000000002,2.481929562839269e-12
2.2800000000000002,2.453647931935728e-12
2.3000000000000003,2.4259917352136696e-12
2.3200000000000003,2.3989420045203912e-12
2.34,2.3724805086145278e-12
2.36,2.3465897182331034e-12
2.38,2.321252773221095e-12
2.4,2.296453451108133e-12
2.42,2.272176137920895e-12
2.44,2.248405800088926e-12
2.46,2.225127958048228e-12
2.48,2.20232866114637e-12
2.5,2.1799944640597064e-12
2.52,2.1581124041452114e-12
2.54,2.136669980343104e-12
2.56,2.115655132747893e-12
2.58,2.0950562236625002e-12
2.6,2.0748620192286266e-12
2.62,2.0550616722867237e-12
2.64,2.035644705925562e-12
2.66,2.016600997937535e-12
2.68,1.997920766163644e-12
2.7,1.9795945538759432e-12
2.72,1.9616132130938826e-12
2.74,1.9439679095976517e-12
2.7600000000000002,1.9266500823444604e-12
2.7800000000000002,1.9096514517039114e-12
2.8000000000000003,1.8929640036370852e-12
2.8200000000000003,1.8765799792052986e-12
2.84,1.8604918647195927e-12
2.86,1.8446923825403277e-12
2.88,1.8291744818665173e-12
2.9,1.813931330505363e-12
2.92,1.7989563065480762e-12
2.94,1.784242990831534e-12
2.96,1.7697851595572073e-12
2.98,1.7555767772542871e-12
3.0,1.7416119900722906e-12
3.02,1.7278851194550602e-12
3.04,1.7143906560538527e-12
3.06,1.7011232538929478e-12
3.08,1.6880777248615558e-12
3.1,1.6752490333458806e-12
3.12,1.662632291241935e-12
3.14,1.6502227529430815e-12
3.16,1.6380158108818896e-12
3.18,1.6260069909542573e-12
3.2,1.6141919482201803e-12
3.22,1.6025664628546471e-12
3.24,1.5911264361856278e-12
3.2600000000000002,1.5798678868917856e-12
3.2800000000000002,1.5687869473361425e-12
3.3000000000000003,1.5578798601066276e-12
3.3200000000000003,1.5471429745386997e-12
3.3400000000000003,1.5365727434863375e-12
3.36,1.5261657202112645e-12
3.38,1.5159185552352966e-12
3.4,1.5058279933936113e-12
3.42,1.4958908711308773e-12
3.44,1.4861041135231415e-12
3.46,1.4764647315646676e-12
