time,KE
0.02,6.520468168750597e-09
0.04,7.228938226320417e-10
0.06,2.879550117000297e-10
0.08,1.8593409849041437e-10
0.1,1.3193070626286945e-10
0.12000000000000001,9.956535003268991e-11
0.13999999999999999,7.847824979429328e-11
0.16,6.387429317943309e-11
0.18,5.328157142522751e-11
0.19999999999999998,4.531597788362389e-11
0.22,3.915039337303288e-11
0.24,3.426401537070529e-11
0.26,3.031457416084245e-11
0.28,2.706897052417779e-11
0.30000000000000004,2.4363603046741097e-11
0.32,2.2080652084028882e-11
0.34,2.0133357101129165e-11
0.36000000000000004,1.8456574018540226e-11
0.38,1.7000544220552786e-11
0.4,1.5726678653432374e-11
0.42000000000000004,1.4604641336986787e-11
0.44,1.3610291432468757e-11
0.46,1.272420507082572e-11
0.48000000000000004,1.193059642518891e-11
0.5,1.1216518636784032e-11
0.52,1.0571264094633334e-11
0.54,9.985908829838766e-12
0.56,9.452962507398088e-12
0.5800000000000001,8.966096759128998e-12
0.6,8.519932306261742e-12
0.62,8.109870670274015e-12
0.64,7.731960035574453e-12
0.66,7.382787512505636e-12
0.68,7.059391982402038e-12
0.7000000000000001,6.759193119496278e-12
0.7200000000000001,6.479933221382218e-12
0.74,6.219629254565988e-12
0.76,5.976533099817937e-12
0.78,5.749098421368532e-12
0.8,5.535952918768349e-12
0.8200000000000001,5.33587497721391e-12
0.8400000000000001,5.14777393125425e-12
0.86,4.970673311412116e-12
0.88,4.8036965661795924e-12
0.9,4.6460548460937005e-12
0.92,4.497036514383712e-12
0.9400000000000001,4.3559981083410495e-12
0.9600000000000001,4.22235652494005e-12
0.98,4.095582243182728e-12
1.0,3.975193427890505e-12
1.02,3.860750784996652e-12
1.04,3.751853060261595e-12
1.06,3.648133090174584e-12
1.08,3.5492543283668587e-12
1.1,3.4549077827107077e-12
1.12,3.364809308067079e-12
1.1400000000000001,3.2786972079501837e-12
1.1600000000000001,3.196330104969699e-12
1.18,3.11748504612486e-12
1.2,3.0419558133794312e-12
1.22,2.9695514143827455e-12
1.24,2.900094731500267e-12
1.26,2.833421310279551e-12
1.28,2.7693782710460697e-12
1.3,2.7078233293711588e-12
1.32,2.648623913116526e-12
1.34,2.5916563651016246e-12
1.36,2.536805222083193e-12
1.3800000000000001,2.483962561649233e-12
1.4000000000000001,2.4330274098342e-12
1.4200000000000002,2.3839052029213787e-12
1.44,2.336507297896218e-12
1.46,2.290750526485589e-12
1.48,2.2465567883882715e-12
1.5,2.203852679738849e-12
1.52,2.162569153402532e-12
1.54,2.122641207878856e-12
1.56,2.084007602173558e-12
1.58,2.0466105941310617e-12
1.6,2.0103956999986586e-12
1.62,1.9753114732767e-12
1.6400000000000001,1.941309301112792e-12
1.6600000000000001,1.9083432166163942e-12
1.6800000000000002,1.876369725675293e-12
1.7,1.845347647032569e-12
1.72,1.8152379644225088e-12
1.74,1.7860036897326806e-12
1.76,1.7576097362808996e-12
1.78,1.7300228013172568e-12
1.8,1.7032112570046152e-12
1.82,1.677145049185821e-12
1.84,1.6517956032666132e-12
1.86,1.6271357366955459e-12
1.8800000000000001,1.6031395774241181e-12
1.9000000000000001,1.5797824880333043e-12
1.9200000000000002,1.5570409948847728e-12
1.94,1.5348927220690833e-12
1.96,1.5133163297016756e-12
1.98,1.4922914562670652e-12
2.0,1.4717986647041434e-12
2.02,1.4518193919363494e-12
2.04,1.432335901633911e-12
2.06,1.4133312399354549e-12
2.08,1.3947891939149463e-12
2.1,1.3766942526539235e-12
2.12,1.359031570658817e-12
2.14,1.3417869335022702e-12
2.16,1.3249467255434238e-12
2.18,1.308497899550419e-12
2.2,1.2924279481249051e-12
2.22,1.2767248767933807e-12
2.24,1.261377178664025e-12
