time,KE
0.02,1.3795286065710843e-08
0.04,1.5293925193868107e-09
0.06,6.091970338196322e-10
0.08,3.9335749708878023e-10
0.1,2.7910795138751793e-10
0.12000000000000001,2.106372590579206e-10
0.13999999999999999,1.6602735939539233e-10
0.16,1.351333561187259e-10
0.18,1.1272552865136973e-10
0.19999999999999998,9.587559596338087e-11
0.22,8.283367777996511e-11
0.24,7.249795515630733e-11
0.26,6.414432167887047e-11
0.28,5.727963609149744e-11
0.30000000000000004,5.1557788519070585e-11
0.32,4.6729525684996137e-11
0.34,4.2611303069582153e-11
0.36000000000000004,3.906530773643196e-11
0.38,3.598627590717873e-11
0.4,3.3292573741481284e-11
0.42000000000000004,3.092002720040072e-11
0.44,2.8817568294332064e-11
0.46,2.6944107883497733e-11
0.48000000000000004,2.52662531239451e-11
0.5,2.3756616973336378e-11
0.52,2.2392549450741373e-11
0.54,2.1155173780216596e-11
0.56,2.0028645935564302e-11
0.5800000000000001,1.8999579927106714e-11
0.6,1.805659745238993e-11
0.62,1.718997188291172e-11
0.64,1.63913445007428e-11
0.66,1.565349658166167e-11
0.68,1.4970165024322764e-11
0.7000000000000001,1.433589220015396e-11
0.7200000000000001,1.3745902899194857e-11
0.74,1.3196002890589735e-11
0.76,1.2682494822371761e-11
0.78,1.2202108141148437e-11
0.8,1.1751940393247473e-11
0.8200000000000001,1.132940783464538e-11
0.8400000000000001,1.093220368193259e-11
0.86,1.0558262675439953e-11
0.88,1.0205730877378889e-11
0.9,9.872939834654835e-12
0.92,9.558384390591034e-12
0.9400000000000001,9.260703567207717e-12
0.9600000000000001,8.978664038650236e-12
0.98,8.71114579524824e-12
1.0,8.457129673855053e-12
1.02,8.21568647666088e-12
1.04,7.985967452181238e-12
1.06,7.767195943432043e-12
1.08,7.558660041792302e-12
1.1,7.359706111164403e-12
1.12,7.169733061545579e-12
1.1400000000000001,6.9881872785236355e-12
1.1600000000000001,6.814558120240047e-12
1.18,6.648373910779885e-12
1.2,6.489198369005674e-12
1.22,6.336627416220326e-12
1.24,6.190286320499375e-12
1.26,6.049827135031422e-12
1.28,5.914926397484738e-12
1.3,5.7852830585011794e-12
1.32,5.660616615174844e-12
1.34,5.540665425340121e-12
1.36,5.425185183531018e-12
1.3800000000000001,5.313947539716872e-12
1.4000000000000001,5.206738847295642e-12
1.4200000000000002,5.103359024996831e-12
1.44,5.003620521463298e-12
1.46,4.9073473731851344e-12
1.48,4.814374343220083e-12
1.5,4.724546136541181e-12
1.52,4.63771668105692e-12
1.54,4.5537484694920874e-12
1.56,4.472511956712498e-12
1.58,4.393885006000026e-12
1.6,4.3177523800678206e-12
1.62,4.244005273698116e-12
1.6400000000000001,4.172540882246352e-12
1.6600000000000001,4.103262004735784e-12
1.6800000000000002,4.036076677228849e-12
1.7,3.970897834078738e-12
1.72,3.907642995105494e-12
1.74,3.846233975023595e-12
1.76,3.786596616803236e-12
1.78,3.728660540412868e-12
1.8,3.6723589133256245e-12
1.82,3.617628235435458e-12
1.84,3.564408139984331e-12
1.86,3.512641207284805e-12
1.8800000000000001,3.462272792597277e-12
1.9000000000000001,3.4132508648233645e-12
1.9200000000000002,3.36552585639135e-12
1.94,3.319050522968927e-12
1.96,3.2737798126755546e-12
1.98,3.229670743669755e-12
2.0,3.186682289933451e-12
2.02,3.1447752738434476e-12
2.04,3.1039122662307578e-12
2.06,3.064057492169635e-12
2.08,3.0251767430090645e-12
2.1,2.9872372932829507e-12
2.12,2.9502078235196817e-12
2.14,2.914058347162427e-12
2.16,2.878760141892144e-12
2.18,2.8442856851120573e-12
2.2,2.81060859344032e-12
2.22,2.7777035652892815e-12
2.24,2.7455463273288754e-12
2.2600000000000002,2.7141135834708696e-12
2.2800000000000002,2.6833829669539862e-12
2.3000000000000003,2.653332995693957e-12
2.3200000000000003,2.6239430290310563e-12
2.34,2.5951932278131268e-12
2.36,2.5670645161984905e-12
2.38,2.5395385458546892e-12
2.4,2.5125976618509664e-12
2.42,2.4862248705690102e-12
2.44,2.4604038091760903e-12
2.46,2.4351187167958804e-12
2.48,2.4103544073082306e-12
2.5,2.3860962435193274e-12
2.52,2.3623301125854453e-12
2.54,2.3390424026485534e-12
2.56,2.316219981173134e-12
2.58,2.2938501740748765e-12
2.6,2.27192074478447e-12
2.62,2.2504198772880667e-12
2.64,2.2293361571865384e-12
2.66,2.208658554678256e-12
2.68,2.1883764089278762e-12
2.7,2.1684794128126853e-12
2.72,2.1489575979325715e-12
2.74,2.129801321239695e-12
2.7600000000000002,2.1110012519394915e-12
2.7800000000000002,2.0925483589419378e-12
2.8000000000000003,2.0744338991684528e-12
2.8200000000000003,2.0566494062378185e-12
2.84,2.039186679619692e-12
2.86,2.0220377749097243e-12
2.88,2.0051949938502235e-12
2.9,1.988650875295826e-12
2.92,1.9723981862925212e-12
2.94,1.956429913987829e-12
2.96,1.940739257647842e-12
2.98,1.9253196209154253e-12
3.0,1.910164604993478e-12
3.02,1.8952680014412826e-12
3.04,1.8806237858781665e-12
3.06,1.866226111481767e-12
3.08,1.852069303414161e-12
3.1,1.838147852776495e-12
3.12,1.8244564114054115e-12
3.14,1.810989786579602e-12
3.16,1.7977429360571157e-12
3.18,1.784710963278901e-12
