time,KE
0.02,7.759886697342219e-09
0.04,8.602994938026245e-10
0.06,3.426870010031537e-10
0.08,2.21274400352364e-10
0.1,1.5700652946024204e-10
0.12000000000000001,1.1848962136029837e-10
0.13999999999999999,9.339469833861967e-11
0.16,7.601519526805818e-11
0.18,6.340934780928998e-11
0.19999999999999998,5.3929963168796084e-11
0.22,4.6592707573484845e-11
0.24,4.077778788898274e-11
0.26,3.607787869521269e-11
0.28,3.22155756955018e-11
0.30000000000000004,2.89961821378703e-11
0.32,2.627948491530199e-11
0.34,2.3962233486441706e-11
0.36000000000000004,2.1966902411123235e-11
0.38,2.0234276010847586e-11
0.4,1.871843113884186e-11
0.42000000000000004,1.7383266349187798e-11
0.44,1.6200052812438487e-11
0.46,1.5145675187887583e-11
0.48000000000000004,1.4201347626214235e-11
0.5,1.3351662817105888e-11
0.52,1.2583878282349058e-11
0.54,1.1887374175440413e-11
0.56,1.1253236749869536e-11
0.5800000000000001,1.0673935057949542e-11
0.6,1.014306761375712e-11
0.62,9.65516211886421e-12
0.64,9.20551583163297e-12
0.66,8.790067353382705e-12
0.68,8.405292909868124e-12
0.7000000000000001,8.048121883133248e-12
0.7200000000000001,7.715867587101499e-12
0.74,7.4061701993451e-12
0.76,7.1169494509924515e-12
0.78,6.846365199719111e-12
0.8,6.592784408347936e-12
0.8200000000000001,6.354753357684147e-12
0.8400000000000001,6.130974159657396e-12
0.86,5.9202848203009e-12
0.88,5.721642248259445e-12
0.9,5.534107717721497e-12
0.92,5.356834385737479e-12
0.9400000000000001,5.189056535970326e-12
0.9600000000000001,5.0300802796910225e-12
0.98,4.879275490011536e-12
1.0,4.736068785544601e-12
1.02,4.599937408054044e-12
1.04,4.470403866096832e-12
1.06,4.3470312353723685e-12
1.08,4.229419025434736e-12
1.1,4.1171995347081794e-12
1.12,4.010034629053874e-12
1.1400000000000001,3.9076128876698335e-12
1.1600000000000001,3.809647069093066e-12
1.18,3.715871856578828e-12
1.2,3.6260418476663195e-12
1.22,3.539929758298811e-12
1.24,3.457324815149949e-12
1.26,3.3780313140547597e-12
1.28,3.3018673248015336e-12
1.3,3.2286635255978602e-12
1.32,3.158262152399445e-12
1.34,3.0905160501436626e-12
1.36,3.0252878147501856e-12
1.3800000000000001,2.9624490160073985e-12
1.4000000000000001,2.9018794926348087e-12
1.4200000000000002,2.8434667119154732e-12
1.44,2.787105187099505e-12
1.46,2.7326959468242912e-12
1.48,2.6801460509652654e-12
1.5,2.6293681486441882e-12
1.52,2.5802800738694994e-12
1.54,2.532804475423301e-12
1.56,2.4868684775475574e-12
1.58,2.4424033685334494e-12
1.6,2.399344314585928e-12
1.62,2.357630096702806e-12
1.6400000000000001,2.317202868303592e-12
1.6600000000000001,2.2780079319136756e-12
1.6800000000000002,2.239993533057686e-12
1.7,2.203110669892874e-12
1.72,2.1673129172521187e-12
1.74,2.1325562638062836e-12
1.76,2.0987989611934134e-12
1.78,2.066001384190457e-12
1.8,2.0341259009692222e-12
1.82,2.003136752562876e-12
1.84,1.972999940883254e-12
1.86,1.943683124477425e-12
1.8800000000000001,1.915155521574055e-12
1.9000000000000001,1.887387819630388e-12
1.9200000000000002,1.86035209113906e-12
1.94,1.834021714855858e-12
1.96,1.8083713024438066e-12
1.98,1.783376629805092e-12
2.0,1.7590145728874532e-12
2.02,1.7352630476374227e-12
2.04,1.7121009537265826e-12
2.06,1.6895081218458447e-12
2.08,1.6674652642836662e-12
2.1,1.6459539285818935e-12
2.12,1.624956453948405e-12
2.14,1.604455930390638e-12
2.16,1.5844361602711946e-12
2.18,1.5648816221551779e-12
2.2,1.5457774367905008e-12
2.22,1.5271093350794031e-12
2.24,1.5088636278979616e-12
2.2600000000000002,1.491027177662754e-12
2.2800000000000002,1.4735873715015629e-12
2.3000000000000003,1.4565320959647584e-12
2.3200000000000003,1.439849713128017e-12
2.34,1.423529038039131e-12
2.36,1.4075593174114046e-12
2.38,1.3919302094588356e-12
2.4,1.3766317648703963e-12
2.42,1.3616544087552597e-12
2.44,1.3469889235914777e-12
2.46,1.3326264330718545e-12
2.48,1.3185583867981549e-12
2.5,1.3047765457625787e-12
2.52,1.2912729686182789e-12
2.54,1.278039998621185e-12
2.56,1.2650702512535423e-12
2.58,1.252356602489339e-12
2.6,1.2398921776363485e-12
2.62,1.2276703407440022e-12
2.64,1.215684684595024e-12
2.66,1.2039290209295175e-12
2.68,1.1923973716604452e-12
2.7,1.1810839600209737e-12
2.72,1.1699832023858791e-12
2.74,1.1590897004395662e-12
2.7600000000000002,1.1483982337205736e-12
2.7800000000000002,1.1379037525325732e-12
2.8000000000000003,1.1276013711544252e-12
2.8200000000000003,1.11748636141195e-12
2.84,1.1075541465479025e-12
2.86,1.0978002953438851e-12
2.88,1.0882205165324773e-12
2.9,1.0788106534824285e-12
2.92,1.06956667909767e-12
2.94,1.060484690965544e-12
2.96,1.0515609067163478e-12
2.98,1.0427916595899388e-12
3.0,1.0341733941982604e-12
3.02,1.0257026624764493e-12
3.04,1.017376119812835e-12
3.06,1.009190521336169e-12
3.08,1.0011427183663823e-12
3.1,9.932296550390643e-13
3.12,9.854483649926248e-13
3.14,9.777959683319043e-13
3.16,9.702696685793565e-13
3.18,9.628667498247955e-13
3.2,9.555845739707879e-13
3.22,9.48420578097616e-13
3.24,9.413722719129892e-13
3.2600000000000002,9.344372353242961e-13
3.2800000000000002,9.27613116088546e-13
3.3000000000000003,9.208976275600932e-13
3.3200000000000003,9.14288546519873e-13
3.3400000000000003,9.077837110718504e-13
3.36,9.013810186724044e-13
3.38,8.950784241410065e-13
3.4,8.888739378310376e-13
3.42,8.827656237857781e-13
3.44,8.767515980443154e-13
3.46,8.708300269350725e-13
3.48,8.649991254319059e-13
3.5,8.592571556387127e-13
3.52,8.536024252492867e-13
3.54,8.480332860597084e-13
3.56,8.425481325754233e-13
3.58,8.371454006615871e-13
3.6,8.318235661461607e-13
3.62,8.265811435973967e-13
3.64,8.214166850556562e-13
3.66,8.16328778824732e-13
3.68,8.113160483118715e-13
3.7,8.063771508860792e-13
3.72,8.015107767835964e-13
3.74,7.967156480466758e-13
3.7600000000000002,7.919905174858746e-13
3.7800000000000002,7.873341676750083e-13
3.8000000000000003,7.827454100112529e-13
3.8200000000000003,7.782230837304981e-13
3.8400000000000003,7.737660550219862e-13
3.86,7.693732161372606e-13
3.88,7.650434845468197e-13
3.9,7.607758020847373e-13
3.92,7.565691341651678e-13
3.94,7.524224689929193e-13
3.96,7.483348168266602e-13
3.98,7.44305209192051e-13
4.0,7.403326982561624e-13
4.02,7.364163560867827e-13
4.04,7.325552740158007e-13
4.06,7.287485619825576e-13
4.08,7.249953479271501e-13
4.1,7.212947771922551e-13
4.119999999999999,7.176460119457898e-13
4.14,7.140482306269686e-13
4.159999999999999,7.105006274115551e-13
4.18,7.07002411696838e-13
4.199999999999999,7.035528076037307e-13
4.22,7.001510535026597e-13
4.239999999999999,6.967964015579894e-13
4.26,6.93488117286174e-13
4.279999999999999,6.902254791283864e-13
4.3,6.870077780433634e-13
4.319999999999999,6.838343171640962e-13
4.34,6.807044113636111e-13
4.359999999999999,6.77617386939393e-13
4.38,6.745725812784115e-13
4.3999999999999995,6.715693425239173e-13
4.42,6.686070292816851e-13
4.4399999999999995,6.656850103227095e-13
4.46,6.628026643139624e-13
4.4799999999999995,6.59959379564678e-13
4.5,6.571545537599966e-13
4.52,6.543875937581505e-13
4.54,6.516579153538568e-13
4.56,6.489649430793714e-13
4.58,6.463081100089171e-13
4.6,6.436868575829773e-13
4.62,6.411006354398326e-13
4.64,6.385489012573856e-13
4.659999999999999,6.360311206085359e-13
4.68,6.335467668228583e-13
4.699999999999999,6.310953208729006e-13
4.72,6.286762712442788e-13
4.739999999999999,6.262891138386516e-13
4.76,6.23933351875923e-13
4.779999999999999,6.216084958014849e-13
4.8,6.193140632101343e-13
4.819999999999999,6.170495787676244e-13
4.84,6.148145741502991e-13
4.859999999999999,6.126085879763064e-13
4.88,6.104311657579345e-13
4.8999999999999995,6.082818598470715e-13
4.92,6.061602293940267e-13
4.9399999999999995,6.040658403063195e-13
4.96,6.019982652137945e-13
4.9799999999999995,5.99957083435887e-13
5.0,5.979418809476114e-13
5.02,5.959522503567524e-13
5.04,5.939877908766089e-13
5.06,5.920481083130823e-13
5.08,5.901328150172212e-13
5.1,5.882415298808609e-13
5.12,5.863738783118524e-13
5.14,5.845294922092519e-13
5.159999999999999,5.827080099392482e-13
5.18,5.809090763102009e-13
5.199999999999999,5.791323425526454e-13
5.22,5.773774662820016e-13
5.239999999999999,5.756441114692816e-13
5.26,5.739319484123496e-13
5.279999999999999,5.722406536946768e-13
5.3,5.705699101475824e-13
5.319999999999999,5.689194068040995e-13
5.34,5.672888388531237e-13
5.359999999999999,5.656779075834272e-13
5.38,5.640863203306229e-13
5.3999999999999995,5.625137904136045e-13
5.42,5.609600370681485e-13
5.4399999999999995,5.59424785373851e-13
5.46,5.57907766178629e-13
5.4799999999999995,5.564087160144273e-13
5.5,5.549273770117981e-13
5.52,5.534634968027585e-13
5.54,5.520168284256579e-13
5.56,5.50587130216353e-13
5.58,5.491741657017519e-13
5.6,5.477777034820775e-13
5.62,5.463975171105884e-13
5.64,5.450333849671876e-13
5.659999999999999,5.436850901272005e-13
5.68,5.423524202259367e-13
5.699999999999999,5.410351673178172e-13
5.72,5.397331277307343e-13
5.739999999999999,5.384461019165324e-13
5.76,5.371738942996091e-13
5.779999999999999,5.359163131186356e-13
5.8,5.346731702671951e-13
5.819999999999999,5.334442811319066e-13
5.84,5.32229464426505e-13
5.859999999999999,5.310285420256597e-13
5.88,5.298413387960848e-13
5.8999999999999995,5.286676824270434e-13
5.92,5.275074032597487e-13
5.9399999999999995,5.26360334116792e-13
5.96,5.252263101321915e-13
5.9799999999999995,5.241051685813494e-13
6.0,5.229967487129553e-13
6.02,5.21900891582189e-13
6.04,5.208174398857371e-13
6.06,5.197462378011057e-13
6.08,5.186871308260095e-13
6.1,5.176399656250375e-13
6.12,5.166045898775258e-13
6.14,5.155808521307149e-13
6.16,5.145686016586829e-13
6.18,5.135676883251107e-13
6.199999999999999,5.125779624525334e-13
6.22,5.115992746991581e-13
6.239999999999999,5.106314759385361e-13
6.26,5.096744171494672e-13
6.279999999999999,5.087279493106939e-13
6.3,5.077919233048025e-13
6.319999999999999,5.068661898286069e-13
6.34,5.059505993105698e-13
6.359999999999999,5.050450018374883e-13
6.38,5.041492470911839e-13
6.3999999999999995,5.032631842881376e-13
6.42,5.023866621321407e-13
6.4399999999999995,5.015195287755352e-13
6.46,5.006616317862461e-13
6.4799999999999995,4.998128181253347e-13
6.5,4.989729341320402e-13
6.52,4.981418255200707e-13
6.54,4.973193373779038e-13
6.56,4.965053141816101e-13
6.58,4.956995998139408e-13
6.6,4.949020375915527e-13
6.62,4.941124703023927e-13
6.64,4.93330740246746e-13
6.66,4.925566892902409e-13
6.68,4.91790158921823e-13
6.699999999999999,4.910309903173655e-13
6.72,4.902790244152068e-13
6.739999999999999,4.895341019924972e-13
6.76,4.887960637501386e-13
6.779999999999999,4.880647504035126e-13
6.8,4.873400027801611e-13
6.819999999999999,4.866216619177833e-13
6.84,4.859095691717448e-13
6.859999999999999,4.852035663244889e-13
6.88,4.845034956993733e-13
6.8999999999999995,4.838092002756763e-13
6.92,4.831205238111009e-13
6.9399999999999995,4.824373109620753e-13
6.96,4.817594074065838e-13
6.9799999999999995,4.810866599719624e-13
7.0,4.804189167595513e-13
7.02,4.797560272716888e-13
7.04,4.79097842537388e-13
7.06,4.784442152403742e-13
7.08,4.777949998426503e-13
7.1,4.771500527084429e-13
7.12,4.765092322252937e-13
7.14,4.758723989227925e-13
7.16,4.752394155901822e-13
7.18,4.746101473880139e-13
7.199999999999999,4.73984461956157e-13
7.22,4.733622295208941e-13
7.239999999999999,4.727433229925524e-13
7.26,4.721276180630516e-13
7.279999999999999,4.715149932935178e-13
7.3,4.709053302006493e-13
7.319999999999999,4.702985133341074e-13
7.34,4.6969443034838e-13
7.359999999999999,4.690929720697135e-13
7.38,4.684940325543443e-13
7.3999999999999995,4.678975091418375e-13
7.42,4.67303302499759e-13
7.4399999999999995,4.667113166635132e-13
7.46,4.661214590663667e-13
7.4799999999999995,4.655336405649095e-13
7.5,4.649477754567775e-13
7.52,4.643637814890306e-13
7.54,4.637815798642859e-13
7.56,4.632010952344267e-13
7.58,4.626222556919679e-13
7.6,4.620449927518689e-13
7.62,4.614692413302909e-13
7.64,4.608949397122444e-13
